ID Date "Start time" "End time" Time "Agenda item" "Case no" "Case type" "Agenda title" "Subject 1" "Subject 2" Name Gender Party Role Title Birth Age Text
20130222151314 2013-02-22 15:13:14 15:23:54 640 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Villy Søvndal" Male SF minister Udenrigsministeren 1952-04-04 61 "først og fremmest tak for debatten. jeg deler opfattelsen hos de ordførere, der har sagt, at det faktisk har været en rigtig spændende debat. hr. søren espersen indledte med at sige, at det var bedre end forventet. se, det er jo et meget relativt udsagn, som enten kan betyde, at det var godt, eller som i virkeligheden også kan betyde, at det var rigtig skidt. for hvis forventningerne var meget lave, så kan selv et bedre end forventet jo være skidt. jeg ved så ikke, hvordan det lige præcis ligger. men i hvert fald kan jeg konstatere, at jeg ikke nævnede de ting, hr. søren espersen havde regnet med. det var ikke mig, men andre af ordførerne, der var inde på 300-400 millioner, der er hevet ud af fattigdom i kina, for jeg syntes, at det skulle være en debat rent om de temaer, hr. søren espersen havde rejst. men ikke desto mindre vil jeg bare påpege, at det faktisk har en ganske stor betydning for verdens evne til at opfylde milleniummålene, altså at kineserne er lykkedes med at hæve så mange ud af fattigdommen. og det har i virkeligheden i forhold til et alternativ, som er et liv i en afgrundsdyb fattigdom, ganske stor betydning for mange menneskers liv og muligheder for at foretage valg. for fattigdom af den art er også en fattigdom, der indsnævrer friheden ganske voldsomt. det er det ene. det andet, jeg ikke svarede på, var, at kina havde holdt gang i økonomien. det havde hr. søren espersen også regnet med at jeg svarede på. jeg besvarede forespørgslen. men det hører selvfølgelig med i det samlede billede, at det ikke desto mindre er sådan. så vil jeg lige rette en enkelt misforståelse. jeg talte ikke om fremskridt i tibet. jeg sagde, at jeg citerer, at situationen i tibet er stærkt bekymrende, citat slut. det er ikke et udsagn om fremskridt. det er et udsagn om bekymring. det er bare lige for, at vi er på det rene med det. jeg talte ikke om fremskridt i forhold til tibet. så vil jeg sige til hr. søren pind, at jeg altid synes, at man skal bemærke det, når hr. søren pind holder et klogt indlæg. og det synes jeg faktisk der er grund til i dag. jeg synes, det var nogle ganske interessante og sådan helt overordnede analyser, som hr. søren pind kom med, nemlig: hvor er kina på vej hen? og der var det, som jeg synes hr. søren espersen mangler blik for, nemlig den interne kamp i kina om, hvor kina skal bevæge sig hen i forhold til afgørende spørgsmål som retsstat, i forhold til spørgsmål om klima og miljø, men såmænd også i forhold til diskussion om demokrati. jeg deler den opfattelse, at det betyder noget, når et lands befolkning når et højere økonomisk stade. det betyder noget, når man uddanner sig rigtig meget. det betyder noget, når ens studerende rejser ud i verden og kommer tilbage med indtryk. det betyder noget, når fremmede kommer til kina og er med til at deltage også i hele diskussionen om, hvordan kina ser ud. derfor deler jeg også det lange optimistiske syn, som hr. søren pind har. jeg synes, at det var lidt ærgerligt, at hr. søren pind ikke blev færdig med eksempelrækken, men taletiden er også begrænset. for det er måske lidt for nemt alene at nøjes med østeuropa. jeg hører til dem på venstrefløjen, der altid har været glad for, at vi slap af med de antidemokratiske styrer øst for muren. det var et fremskridt. men det var da også et fremskridt, da vi kom af med de sidste europæiske diktaturer. det er spanien, det er portugal, det er grækenland under de græske oberster. det var også et meget stort fremskridt, da vi slap af med de højreorienterede militærstyrer i sydamerika, som heller ikke var med i eksempelrækken. jeg tror også, at hr. søren espersen glemte at nævne dem, måske fordi de ikke passer helt så godt ind i det moralske. men det var rigtig store fremskridt. i øjeblikket står vi med næste store bølge. det er det, der sker i myanmar, og det var helt uventet, at det ville ske. jeg tror, at ingen havde forudset det. det, vi ser i nordafrika og i mellemøsten, er brydsomt. det er nogle bump på vejen, vi oplever. nogle steder er det en voldsom kamp mellem dem, der har magten, og befolkningerne, hvilket vi eksempelvis ser i egypten, og som vi eksempelvis ser i tunesien. hvis vi gør os den umage at sætte os ned og tælle verdens demokratier op, vil vi se, at så er de ikke desto mindre i vækst. hvis vi tæller det antal mennesker, der lever i frihed, op, er det et voksende antal. jeg er ikke sikker på, at der er den automatik i det. jeg er heller ikke sikker på, at hr. rasmus helveg, som havde en grænse ved 10.000, mente det på den måde. jeg tror, der er en sammenhæng, men grænsen er nok svær at trække. bl.a. fordi, det også afhænger af omverdenens reaktioner. det er jo der, jeg synes, at dansk folkeparti står lidt underligt tilbage. jeg spørger bare: hvad skal vi gøre? skal vi forsøge at påvirke et land som kina i retning af demokrati? hvis ja, hvordan gør vi så bedst det? her tror jeg, at fru lene espersen havde fat i noget helt afgørende. man kan jo ikke få et land til at lytte til en, medmindre der er etableret en grundlæggende respekt mellem parterne. hvad betyder respekt? det betyder ikke, at man ikke kritiserer de ting, der skal kritiseres – det gør vi. det vil jeg gerne sige; også til oplysning for hr. nikolaj villumsen. det gør vi, hver gang vi er sammen med kineserne. vi kritiserer for behandlingen af mindretal, inklusive tibetanerne, og for de manglende frihedsrettigheder til at skrive, til at tænke og til at mødes. vi kritiserer også for, at nogle fremskridt efter vores mening ikke går hurtigt nok. men det forudsætter, at der overhovedet bliver lyttet til en, og at man har den form, at man også kvitterer for de fremskridt, der faktisk sker – og der sker fremskridt. det er da en fordel, at antallet af henrettelser er halveret i løbet af 7 år, som jeg også tror liberal alliances ordfører var inde på i sin tale. så jeg er på den måde optimist på verdens vegne og også på kinas vegne. men jeg tror, det forudsætter, at vi lader være med at lave nogle billeder, som ikke egner sig til dialog. jeg tror, det forudsætter, at vi er villige til ikke bare at ville kritikken, men også samtalen. det synes jeg også var helt bærende i hr. jeppe kofods indlæg, altså kritikken kombineret med konkrete svar og konkrete tilbud om at være mere til stede. jeg kan give et eksempel: det danske institut for menneskerettigheder laver et fremragende arbejde i kina og er højt respekteret – også af kineserne – for den måde, de arbejder på. det har været med til at give inspiration til den nye retsplejelov i kina. vi har også haft kinesisk besøg i f.eks. blegdamsvejens fængsel for at vise, hvordan vi behandler varetægtsfængslede, og der har været besøg i højesteret og i dommervagten osv. det betyder noget, at vi på den måde – ud over at kritisere – helt konkret går ind og anviser, hvordan ting kan gøres anderledes og bedre. men som hr. jeppe kofod også pegede på, er det ikke kun det, som flytter noget. det er også, at vi gør det i fællesskab med de mange. det er, når eu sammen sætter sig i bevægelse. det er, når fn stemmer i i samme kor. det er der, vi for alvor er i stand til at flytte noget. derfor tror jeg, at hr. rasmus helveg har fuldstændig ret i sine vurderinger. vi ser jo folk reagere på ting, der ikke fungerer i det kinesiske samfund. der er en mindre by i kina, hvor borgmesteren er blevet afsat, fordi han var korrupt. dermed ikke sagt, at det er dagligdag, men for 10 år siden ville det vel have været utænkeligt. dengang ville det også have været utænkeligt at tænke sig en debat i det omfang, som det i dag har fået på diverse medier. jeg vil godt igen understrege, at det ikke dermed er sagt, at kina bare er i nærheden af at være der, hvor vi synes man skal være, når det gælder demokratiske standarder. men hvis man ikke er i stand til at se bevægelsen, så er det rigtig svært at vide, hvordan man skal gebærde sig i verden for at få processer til at lykkes og gå den vej, vi gerne vil. jeg vil gerne sige noget til hr. nikolaj villumsen, som jeg i øvrigt opfatter som værende stort set enig med flertallet. jeg er glad for den store tilslutning i dag. jeg tror, at der er nogle særskilte grunde – som jeg ikke skal gætte på – til, at enhedslisten ikke er med. som jeg ser det, er de ellers på omgangshøjde med, hvad resten vil, nemlig den fælles kamp for mennesker, der vil frihed, hvad enten det er i libyen eller mali eller et andet sted på jorden. så det afgørende fælles træk ved dansk udenrigspolitik er vores ønske om at give mennesker ret til selv at bestemme over deres fremtid, hjælpe dem til et økonomisk niveau, der sikrer, at lande får en uddannet middelklasse og en uddannet befolkning og sætter sig i bevægelse mod det, jeg beskrev som et større demokratisk ryk i løbet af en generation. derfor er jeg også enig med hr. steen gade, der sagde, at vi nok ikke praler nok med det, vi gør. det tror jeg faktisk er rigtigt. jeg synes ærligt, vi skal indrømme, at vi ikke er så gode til det der med at prale, som den tidligere regering var. der har vi noget at lære, for hvis man kigger på de ting, der faktisk gennemføres, synes jeg, at der ville være rigtig god grund til at gøre det. jeg tror som hr. steen gade på, at et samfund, der som det kinesiske uddanner stadig flere, sender studerende til udlandet – så de kommer hjem med nye indtryk – og stadig interagerer mere og mere med verden udenfor, er et samfund, der flytter sig. jeg vil runde af med at sige, at jeg synes, at fru lene espersen sagde det meget præcist, nemlig at når vi behandler lande med respekt, så kan vi også sige noget, når der er noget, der for alvor skal kritiseres. tak for debatten og tak for den brede enighed."
20130222152354 2013-02-22 15:23:54 15:23:58 4 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "der er par korte bemærkninger til sidst. først er det hr. søren espersen."
20130222152358 2013-02-22 15:23:58 15:24:52 54 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Søren Espersen" Male DF medlem nil 1953-07-20 60 "det er bare lige to ultrakorte kommentarer og så et spørgsmål til noget af det, udenrigsministeren har sagt. altså, jeg har faktisk nævnt de sydamerikanske diktaturer her under debatten som eksempler på, at det ikke altid var sådan, at rigdom førte demokrati med sig. det andet vedrører, at udenrigsministeren spørger om, hvad vi skal gøre. ja, vi skal i hvert fald ikke ligge under for deres trusler mod vores erhvervsliv, som det f.eks. skete ved verbalnoten af 2009. det skal vi i hvert fald ikke gøre. så vil jeg gerne stille et spørgsmål: når nu udenrigsministeren taler om dialog med diktatorer, vil jeg spørge, om den dialog, vi havde med rumæniens diktator, ceaușescu, i gamle dage, med polens diktator, med ddr's diktator, med bulgariens diktator, hjalp. var det en rigtig debat? var det de rigtige folk, vi talte med? gjorde danmark det, man skulle? det gjaldt skiftende regeringer, hvor sf jo altså ikke var medlem dengang."
20130222152452 2013-02-22 15:24:52 15:24:53 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ministeren.
20130222152453 2013-02-22 15:24:53 15:26:16 83 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Villy Søvndal" Male SF minister Udenrigsministeren 1952-04-04 61 "det beklager jeg. jeg kan godt huske, at det med det sydamerikanske eksempel er rigtigt. jeg beklager. så er der spørgsmålet om, hvad vi skal gøre. der synes jeg igen hr. søren espersen svarer på, hvad vi ikke skal gøre. nu tilkommer det ikke mig at spørge, men hvis jeg havde kunnet, vil jeg have spurgt: synes hr. søren espersen, at det er rigtigt, at vi er med til at påvirke det kinesiske retsvæsen til færre dødsstraffe. er det rigtigt, at vi tager dommere her til danmark for at uddanne dem til de høje standarder, vi har inden for det danske retsvæsen? det har jeg egentlig brug for at høre dansk folkepartis syn på. det ville undre mig, hvis man ikke syntes, at det var rigtigt. må jeg så sige til dialogen med de østeuropæiske antidemokratiske styrer, at jeg tilhører et parti, der er dannet i modstand mod den antidemokratiske tradition derovre. jeg tror, at den beskedne rolle, vi havde dengang som et ikkeregeringsparti, var at have kontakt til rigtig mange af dissidentgrupperne i østeuropa på det tidspunkt. solidarnosc i polen og de forskellige oppositionsgrupper i tjekkoslovakiet dengang havde vi de tætte forbindelser, og det tror jeg var med til på en rigtig spændende måde at danne en dialog, som der også var brug for, rundt om den, som regeringer havde."
20130222152616 2013-02-22 15:26:16 15:26:18 2 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "hr. søren espersen."
20130222152618 2013-02-22 15:26:18 15:27:14 56 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Søren Espersen" Male DF medlem nil 1953-07-20 60 "jeg kritiserer netop ikke sf's rolle i det system. jeg kritiserer eksempelvis, at det officielle danmark gav elefantordenen til ceauşescu, og at de måtte hente den tilbage i en eller anden baggård, hvor han lå skudt bagefter, og ærgrede sig over det. altså, min pointe er at spørge, hvordan det officielle danmark vil blive bedømt af vores eftertid, når kina forhåbentlig bliver et demokratisk demokrati. vores efterkommere kan med fuld ret sige: hvorfor gjorde i det? hvorfor lå i på maven for dem? hvorfor gjorde i ikke mere? hvorfor kritiserede i dem ikke? hvorfor gjorde i alt det her? hvorfor gik i ind på deres spil i form af verbalnoten i forhold til tibet? hvorfor gjorde i alle de her ting? jeg tror, at vi, altså det officielle danmark, får de samme spørgsmål, som man berettiget fik efter fedteriet for øst- og centraleuropas diktatorer."
20130222152714 2013-02-22 15:27:14 15:27:16 2 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ministeren.
20130222152716 2013-02-22 15:27:16 15:28:06 50 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Villy Søvndal" Male SF minister Udenrigsministeren 1952-04-04 61 "hvis jeg bliver stillet de spørgsmål, hvor det måtte ske, om en større demokratisk forandring i kina, så vil jeg jo med stolt røst kunne sige, at der helt tilbage i tidligere regeringer har været bred konsensus i danmark om at kritisere de ting, der rettelig bør kritiseres i kina i retning af manglende demokrati og manglende rettigheder for mindretallet. men vi nøjes ikke med at gøre det. i modsætning til en række andre lande har vi direkte været inde at forsøge at påvirke ved at være markant til stede, og der vil jeg tro at de vil sige: hvor var det godt, at der dengang var nogle, der var med til at sikre, at vi ikke stod med den kamp alene, og som ikke nøjedes med overskrifterne og skældsordene, som enhver jo godt vidste ikke ville føre til nogen dialog. så jeg tror egentlig, at de vil synes, at det, vi gjorde dengang, var klogt."
20130222152806 2013-02-22 15:28:06 15:28:08 2 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "hr. nikolaj villumsen for sidste korte bemærkning."
20130222152808 2013-02-22 15:28:08 15:29:25 77 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 30 "tusind tak. jeg synes ikke, der er nogen tvivl. hvis man kigger på danmarkshistorien, vil man se, at vi i danmark i nogle perioder har spillet en dårlig rolle i forhold til at fremme demokrati. et eksempel på det er, at danmark i en længere årrække støttede, at det var pol pot-regimets rester, der repræsenterede cambodia i fn's generalforsamling efter røde khmers fald i cambodia. når jeg ikke har støttet flertalsudtalelsen i dag, skyldes det, at vi i enhedslisten er uenige i etkinapolitikken. jeg mener, at danmark bør støtte, at tibetanerne har ret til selvstændighed, hvis de skulle ønske at få det. det er op til dem, og det er ikke noget, som kina skal kunne fratage dem. det, jeg godt kunne tænke mig at høre fra udenrigsministeren, er i forhold til den manglende underskrivelse af ilo-konventioner fra kinesisk side. arbejdstagerrettigheder er en grundlæggende del af menneskerettighederne, og jeg synes, det er dybt problematisk, at vi har unfair konkurrence globalt, der skaber et ræs mod bunden. så hvad har ministeren tænkt sig at danmark bør tage af konsekvenser for at sikre en fair konkurrence med respekt for menneskerettighederne?"
20130222152925 2013-02-22 15:29:25 15:29:26 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ministeren.
20130222152926 2013-02-22 15:29:26 15:29:54 28 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Villy Søvndal" Male SF minister Udenrigsministeren 1952-04-04 61 "vi vil fortsætte med, som vi altid har gjort, at rejse menneskerettighedsspørgsmål, når vi møder kineserne, både når vi møder dem bilateralt, og når vi varetager interesser gennem eu. jeg noterer mig i øvrigt også, at hr. nikolaj villumsen synes, det er vigtigt, at eu også er med på banen omkring diskussionen af menneskerettigheder og internationale konventioner. det gælder i sagens natur også ilo-konventionen."
20130222152954 2013-02-22 15:29:54 15:29:55 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "hr. nikolaj villumsen."
20130222152955 2013-02-22 15:29:55 15:30:53 58 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 30 "selvfølgelig mener jeg, at danmark skal arbejde for menneskerettigheder på alle de niveauer, vi kan, og jeg vil kraftigt opfordre til at arbejde meget stærkt for det i eu-regi, ligesom vi også bør gøre det i europaråd- og fn-regi. så det skal der herfra være en klar påpegning af og klap på skulderen for, hvis man gør det. kina har valgt ikke at underskrive de her konventioner. hvad for en konsekvens bør danmark drage? jeg synes, den internationale krise lige nu med al tydelighed viser, at vi har brug for at sætte en minimumsstandard for, hvor lavt ned i sølet lande bøjer sig, så vi ikke konkurrerer internationalt på elendighed, men på knowhow og på, hvem der er bedst til at producere produkter. der synes jeg, at det er dybt problematisk, at kina behandler sine arbejdstagere så skidt, som det er tilfældet i dag."
20130222153053 2013-02-22 15:30:53 15:30:55 2 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 udenrigsministeren.
